ID,PRODUCT,SEGMENT,SCORE
APP203196,Nano Loan,SelfEmployed,634
APP203197,Nano Loan,SelfEmployed,551
APP203198,Nano Loan,NewToCredit,580
APP203199,Personal Loan,Existing,635
APP203200,Personal Loan,NewToCredit,440
APP203201,Nano Loan,Informal,519
APP203202,Nano Loan,Salaried,656
APP203203,Nano Loan,Informal,544
APP203204,Nano Loan,MicroBiz,548
APP203205,Nano Loan,MicroBiz,607
APP203206,Nano Loan,NewToCredit,528
APP203207,Personal Loan,Salaried,559
APP203208,Personal Loan,MicroBiz,516
APP203209,Personal Loan,Salaried,639
APP203210,Personal Loan,SelfEmployed,766
APP203211,Personal Loan,NewToCredit,515
APP203212,Nano Loan,MicroBiz,411
APP203213,Nano Loan,Informal,441
APP203214,Personal Loan,Existing,813
APP203215,Nano Loan,Existing,773
APP203216,Personal Loan,MicroBiz,610
APP203217,Nano Loan,MicroBiz,679
APP203218,Personal Loan,Informal,491
APP203219,Personal Loan,NewToCredit,480
APP203220,Nano Loan,SelfEmployed,726
APP203221,Personal Loan,Salaried,569
APP203222,Personal Loan,Informal,476
APP203223,Personal Loan,Salaried,740
APP203224,Nano Loan,MicroBiz,561
APP203225,Personal Loan,Informal,580
APP203226,Personal Loan,NewToCredit,687
APP203227,Personal Loan,Existing,674
APP203228,Nano Loan,Salaried,604
APP203229,Personal Loan,Informal,691
APP203230,Nano Loan,Informal,658
APP203231,Nano Loan,Informal,522
APP203232,Nano Loan,SelfEmployed,803
APP203233,Nano Loan,Informal,488
APP203234,Personal Loan,Existing,679
APP203235,Nano Loan,MicroBiz,630
APP203236,Personal Loan,Salaried,582
APP203237,Nano Loan,Salaried,634
APP203238,Personal Loan,Existing,672
APP203239,Personal Loan,SelfEmployed,575
APP203240,Personal Loan,Informal,561
APP203241,Personal Loan,Existing,685
APP203242,Personal Loan,NewToCredit,631
APP203243,Personal Loan,Salaried,677
APP203244,Nano Loan,Existing,666
APP203245,Personal Loan,NewToCredit,669
APP203246,Nano Loan,MicroBiz,558
APP203247,Nano Loan,Existing,676
APP203248,Personal Loan,SelfEmployed,550
APP203249,Nano Loan,Existing,619
APP203250,Nano Loan,NewToCredit,568
APP203251,Nano Loan,Existing,732
APP203252,Personal Loan,Salaried,646
APP203253,Personal Loan,SelfEmployed,749
APP203254,Personal Loan,SelfEmployed,561
APP203255,Nano Loan,Informal,558
APP203256,Nano Loan,Informal,707
APP203257,Personal Loan,SelfEmployed,722
APP203258,Personal Loan,MicroBiz,551
APP203259,Nano Loan,MicroBiz,730
APP203260,Personal Loan,Salaried,616
APP203261,Nano Loan,MicroBiz,540
APP203262,Personal Loan,NewToCredit,572
APP203263,Personal Loan,SelfEmployed,509
APP203264,Nano Loan,NewToCredit,593
APP203265,Personal Loan,Existing,812
APP203266,Personal Loan,Existing,684
APP203267,Personal Loan,Existing,694
APP203268,Personal Loan,Existing,685
APP203269,Personal Loan,NewToCredit,513
APP203270,Personal Loan,Existing,683
APP203271,Personal Loan,Informal,623
APP203272,Personal Loan,Salaried,670
APP203273,Personal Loan,Informal,436
APP203274,Nano Loan,MicroBiz,627
APP203275,Personal Loan,Salaried,701
APP203276,Nano Loan,SelfEmployed,640
APP203277,Nano Loan,MicroBiz,663
APP203278,Nano Loan,SelfEmployed,744
APP203279,Nano Loan,SelfEmployed,643
APP203280,Nano Loan,Existing,646
APP203281,Personal Loan,SelfEmployed,614
APP203282,Personal Loan,SelfEmployed,601
APP203283,Nano Loan,MicroBiz,615
APP203284,Nano Loan,MicroBiz,552
APP203285,Nano Loan,NewToCredit,536
APP203286,Nano Loan,SelfEmployed,624
APP203287,Nano Loan,MicroBiz,575
APP203288,Nano Loan,MicroBiz,705
APP203289,Nano Loan,MicroBiz,559
APP203290,Personal Loan,NewToCredit,794
APP203291,Personal Loan,Salaried,888
APP203292,Personal Loan,Salaried,678
APP203293,Nano Loan,MicroBiz,488
APP203294,Personal Loan,SelfEmployed,613
APP203295,Personal Loan,Existing,659
APP203296,Personal Loan,SelfEmployed,587
APP203297,Personal Loan,Existing,675
APP203298,Personal Loan,Informal,539
APP203299,Nano Loan,SelfEmployed,580
APP203300,Personal Loan,Existing,900
APP203301,Personal Loan,Salaried,658
APP203302,Nano Loan,Existing,531
APP203303,Nano Loan,Informal,418
APP203304,Personal Loan,SelfEmployed,718
APP203305,Personal Loan,Salaried,676
APP203306,Nano Loan,Existing,528
APP203307,Personal Loan,Salaried,668
APP203308,Nano Loan,SelfEmployed,675
APP203309,Nano Loan,Existing,597
APP203310,Nano Loan,Salaried,900
APP203311,Nano Loan,Informal,489
APP203312,Personal Loan,SelfEmployed,596
APP203313,Personal Loan,SelfEmployed,480
APP203314,Personal Loan,Salaried,645
APP203315,Nano Loan,MicroBiz,553
APP203316,Personal Loan,Salaried,777
APP203317,Personal Loan,Salaried,721
APP203318,Personal Loan,Existing,887
APP203319,Nano Loan,Informal,565
APP203320,Nano Loan,Existing,658
APP203321,Nano Loan,MicroBiz,571
APP203322,Personal Loan,Salaried,554
APP203323,Nano Loan,SelfEmployed,538
APP203324,Personal Loan,Salaried,900
APP203325,Personal Loan,Salaried,675
APP203326,Nano Loan,Salaried,746
APP203327,Personal Loan,NewToCredit,628
APP203328,Nano Loan,MicroBiz,603
APP203329,Personal Loan,SelfEmployed,600
APP203330,Personal Loan,MicroBiz,663
APP203331,Nano Loan,Informal,609
APP203332,Personal Loan,MicroBiz,651
APP203333,Nano Loan,Salaried,728
APP203334,Personal Loan,MicroBiz,633
APP203335,Nano Loan,Salaried,699
APP203336,Personal Loan,SelfEmployed,730
APP203337,Nano Loan,Informal,389
APP203338,Personal Loan,NewToCredit,497
APP203339,Nano Loan,NewToCredit,677
APP203340,Nano Loan,MicroBiz,566
APP203341,Personal Loan,SelfEmployed,707
APP203342,Personal Loan,Salaried,772
APP203343,Personal Loan,SelfEmployed,614
APP203344,Personal Loan,SelfEmployed,602
APP203345,Personal Loan,Salaried,620
APP203346,Nano Loan,SelfEmployed,681
APP203347,Personal Loan,Salaried,641
APP203348,Personal Loan,SelfEmployed,729
APP203349,Nano Loan,Salaried,820
APP203350,Nano Loan,MicroBiz,703
APP203351,Personal Loan,NewToCredit,514
APP203352,Nano Loan,MicroBiz,582
APP203353,Personal Loan,SelfEmployed,634
APP203354,Nano Loan,MicroBiz,563
APP203355,Personal Loan,SelfEmployed,527
APP203356,Personal Loan,MicroBiz,679
APP203357,Nano Loan,SelfEmployed,656
APP203358,Nano Loan,NewToCredit,474
APP203359,Personal Loan,Existing,709
APP203360,Nano Loan,Existing,660
APP203361,Nano Loan,Informal,399
APP203362,Nano Loan,Salaried,633
APP203363,Personal Loan,SelfEmployed,629
APP203364,Nano Loan,MicroBiz,682
APP203365,Nano Loan,NewToCredit,453
APP203366,Personal Loan,SelfEmployed,608
APP203367,Nano Loan,Salaried,656
APP203368,Personal Loan,SelfEmployed,657
APP203369,Personal Loan,SelfEmployed,711
APP203370,Personal Loan,SelfEmployed,740
APP203371,Personal Loan,Salaried,748
APP203372,Nano Loan,Existing,477
APP203373,Nano Loan,Salaried,655
APP203374,Personal Loan,Existing,609
APP203375,Personal Loan,SelfEmployed,678
APP203376,Personal Loan,Existing,482
APP203377,Personal Loan,Salaried,696
APP203378,Nano Loan,Existing,685
APP203379,Nano Loan,Salaried,671
APP203380,Nano Loan,SelfEmployed,674
APP203381,Nano Loan,Informal,504
APP203382,Nano Loan,Informal,325
APP203383,Personal Loan,Salaried,689
APP203384,Nano Loan,Existing,553
APP203385,Personal Loan,Informal,326
APP203386,Personal Loan,MicroBiz,556
APP203387,Nano Loan,Existing,659
APP203388,Nano Loan,Existing,545
APP203389,Nano Loan,MicroBiz,687
APP203390,Personal Loan,NewToCredit,637
APP203391,Nano Loan,Informal,613
APP203392,Personal Loan,Salaried,702
APP203393,Nano Loan,Existing,715
APP203394,Personal Loan,SelfEmployed,725
APP203395,Personal Loan,MicroBiz,585
APP203396,Nano Loan,Existing,690
APP203397,Nano Loan,SelfEmployed,673
APP203398,Personal Loan,NewToCredit,696
APP203399,Nano Loan,NewToCredit,712
APP203400,Personal Loan,Salaried,774
APP203401,Nano Loan,Salaried,617
APP203402,Nano Loan,Informal,549
APP203403,Nano Loan,MicroBiz,559
APP203404,Personal Loan,NewToCredit,589
APP203405,Personal Loan,SelfEmployed,596
APP203406,Nano Loan,Existing,675
APP203407,Nano Loan,Informal,611
APP203408,Nano Loan,MicroBiz,501
APP203409,Personal Loan,MicroBiz,752
APP203410,Personal Loan,Existing,681
APP203411,Nano Loan,Salaried,701
APP203412,Nano Loan,Salaried,641
APP203413,Nano Loan,MicroBiz,556
APP203414,Personal Loan,Existing,803
APP203415,Personal Loan,SelfEmployed,580
APP203416,Nano Loan,MicroBiz,681
APP203417,Personal Loan,Salaried,676
APP203418,Nano Loan,MicroBiz,516
APP203419,Personal Loan,Salaried,737
APP203420,Nano Loan,SelfEmployed,647
APP203421,Personal Loan,SelfEmployed,676
APP203422,Personal Loan,MicroBiz,552
APP203423,Nano Loan,MicroBiz,641
APP203424,Nano Loan,SelfEmployed,628
APP203425,Nano Loan,Salaried,693
APP203426,Nano Loan,SelfEmployed,752
APP203427,Personal Loan,Salaried,845
APP203428,Nano Loan,Salaried,635
APP203429,Personal Loan,MicroBiz,584
APP203430,Nano Loan,NewToCredit,569
APP203431,Personal Loan,Informal,474
APP203432,Nano Loan,SelfEmployed,565
APP203433,Personal Loan,NewToCredit,528
APP203434,Nano Loan,Informal,498
APP203435,Nano Loan,Existing,427
APP203436,Nano Loan,Salaried,686
APP203437,Nano Loan,MicroBiz,571
APP203438,Nano Loan,Existing,795
APP203439,Nano Loan,Existing,655
APP203440,Personal Loan,Salaried,714
APP203441,Personal Loan,MicroBiz,554
APP203442,Nano Loan,Salaried,731
APP203443,Nano Loan,NewToCredit,490
APP203444,Personal Loan,Salaried,624
APP203445,Personal Loan,NewToCredit,688
APP203446,Personal Loan,MicroBiz,596
APP203447,Nano Loan,Existing,623
APP203448,Nano Loan,MicroBiz,542
APP203449,Personal Loan,Salaried,624
APP203450,Nano Loan,Informal,422
APP203451,Personal Loan,Salaried,755
APP203452,Personal Loan,Informal,567
APP203453,Personal Loan,SelfEmployed,785
APP203454,Personal Loan,Existing,651
APP203455,Personal Loan,Salaried,732
APP203456,Personal Loan,Salaried,702
APP203457,Nano Loan,NewToCredit,619
APP203458,Nano Loan,Salaried,780
APP203459,Personal Loan,Salaried,639
APP203460,Personal Loan,Existing,663
APP203461,Nano Loan,Existing,579
APP203462,Personal Loan,Salaried,785
APP203463,Nano Loan,Informal,455
APP203464,Nano Loan,Salaried,628
APP203465,Personal Loan,SelfEmployed,488
APP203466,Personal Loan,MicroBiz,621
APP203467,Nano Loan,Existing,712
APP203468,Personal Loan,Existing,655
APP203469,Personal Loan,Salaried,656
APP203470,Personal Loan,SelfEmployed,663
APP203471,Nano Loan,SelfEmployed,760
APP203472,Personal Loan,SelfEmployed,530
APP203473,Nano Loan,Salaried,804
APP203474,Nano Loan,Existing,626
APP203475,Personal Loan,Existing,713
APP203476,Personal Loan,Salaried,697
APP203477,Personal Loan,SelfEmployed,601
APP203478,Nano Loan,SelfEmployed,543
APP203479,Personal Loan,Existing,868
APP203480,Personal Loan,Salaried,678
APP203481,Nano Loan,Salaried,743
APP203482,Nano Loan,Informal,480
APP203483,Nano Loan,NewToCredit,433
APP203484,Personal Loan,NewToCredit,722
APP203485,Nano Loan,Salaried,701
APP203486,Personal Loan,Salaried,699
APP203487,Nano Loan,SelfEmployed,606
APP203488,Nano Loan,MicroBiz,522
APP203489,Nano Loan,Informal,533
APP203490,Personal Loan,Salaried,716
APP203491,Personal Loan,SelfEmployed,462
APP203492,Personal Loan,Salaried,716
APP203493,Nano Loan,Informal,607
APP203494,Nano Loan,Salaried,744
APP203495,Personal Loan,SelfEmployed,576
APP203496,Personal Loan,NewToCredit,661
APP203497,Personal Loan,SelfEmployed,497
APP203498,Nano Loan,Existing,516
APP203499,Nano Loan,SelfEmployed,784
APP203500,Personal Loan,SelfEmployed,595
APP203501,Personal Loan,SelfEmployed,581
APP203502,Personal Loan,Salaried,607
APP203503,Personal Loan,NewToCredit,579
APP203504,Nano Loan,MicroBiz,638
APP203505,Nano Loan,Informal,394
APP203506,Personal Loan,SelfEmployed,539
APP203507,Nano Loan,MicroBiz,522
APP203508,Personal Loan,MicroBiz,565
APP203509,Personal Loan,NewToCredit,464
APP203510,Nano Loan,NewToCredit,535
APP203511,Nano Loan,NewToCredit,590
APP203512,Nano Loan,SelfEmployed,617
APP203513,Personal Loan,Salaried,696
APP203514,Personal Loan,MicroBiz,580
APP203515,Nano Loan,NewToCredit,509
APP203516,Nano Loan,Informal,414
APP203517,Nano Loan,Salaried,652
APP203518,Nano Loan,Informal,571
APP203519,Personal Loan,Existing,598
APP203520,Personal Loan,NewToCredit,630
APP203521,Nano Loan,Existing,626
APP203522,Personal Loan,Salaried,900
APP203523,Personal Loan,Salaried,759
APP203524,Nano Loan,Informal,649
APP203525,Nano Loan,SelfEmployed,649
APP203526,Personal Loan,SelfEmployed,643
APP203527,Personal Loan,Existing,679
APP203528,Personal Loan,Existing,753
APP203529,Nano Loan,Existing,636
APP203530,Personal Loan,MicroBiz,591
APP203531,Personal Loan,Salaried,789
APP203532,Nano Loan,Salaried,597
APP203533,Nano Loan,Salaried,767
APP203534,Personal Loan,NewToCredit,573
APP203535,Personal Loan,MicroBiz,585
APP203536,Personal Loan,MicroBiz,471
APP203537,Nano Loan,Existing,727
APP203538,Nano Loan,Informal,416
APP203539,Personal Loan,SelfEmployed,783
APP203540,Nano Loan,MicroBiz,612
APP203541,Personal Loan,Informal,558
APP203542,Nano Loan,SelfEmployed,605
APP203543,Nano Loan,Existing,734
APP203544,Personal Loan,Salaried,598
APP203545,Personal Loan,Informal,532
APP203546,Personal Loan,Existing,758
APP203547,Personal Loan,Existing,713
APP203548,Personal Loan,Informal,379
APP203549,Nano Loan,Salaried,707
APP203550,Personal Loan,NewToCredit,698
APP203551,Personal Loan,Salaried,799
APP203552,Nano Loan,SelfEmployed,607
APP203553,Nano Loan,MicroBiz,345
APP203554,Personal Loan,MicroBiz,586
APP203555,Personal Loan,Salaried,845
APP203556,Nano Loan,Existing,615
APP203557,Personal Loan,MicroBiz,517
APP203558,Nano Loan,SelfEmployed,625
APP203559,Nano Loan,Existing,622
APP203560,Nano Loan,Informal,614
APP203561,Nano Loan,SelfEmployed,513
APP203562,Nano Loan,SelfEmployed,602
APP203563,Nano Loan,Salaried,733
APP203564,Nano Loan,Informal,511
APP203565,Nano Loan,NewToCredit,571
APP203566,Personal Loan,NewToCredit,645
APP203567,Nano Loan,Existing,652
APP203568,Personal Loan,SelfEmployed,653
APP203569,Personal Loan,Salaried,582
APP203570,Personal Loan,Salaried,706
APP203571,Personal Loan,Salaried,882
APP203572,Personal Loan,Existing,820
APP203573,Nano Loan,Existing,772
APP203574,Nano Loan,SelfEmployed,593
APP203575,Personal Loan,Salaried,775
APP203576,Personal Loan,MicroBiz,473
APP203577,Personal Loan,SelfEmployed,596
APP203578,Nano Loan,MicroBiz,431
APP203579,Personal Loan,NewToCredit,792
APP203580,Personal Loan,Salaried,621
APP203581,Nano Loan,Existing,567
APP203582,Personal Loan,Existing,636
APP203583,Personal Loan,SelfEmployed,648
APP203584,Personal Loan,Salaried,654
APP203585,Personal Loan,SelfEmployed,604
APP203586,Nano Loan,Existing,627
APP203587,Personal Loan,Salaried,680
APP203588,Personal Loan,Existing,780
APP203589,Nano Loan,NewToCredit,619
APP203590,Personal Loan,Existing,695
APP203591,Personal Loan,Informal,514
APP203592,Personal Loan,Existing,581
APP203593,Personal Loan,SelfEmployed,559
APP203594,Nano Loan,NewToCredit,608
APP203595,Nano Loan,MicroBiz,624
APP203596,Nano Loan,Salaried,659
APP203597,Personal Loan,NewToCredit,577
APP203598,Personal Loan,MicroBiz,613
APP203599,Personal Loan,Existing,738
APP203600,Nano Loan,MicroBiz,520
APP203601,Nano Loan,Salaried,661
APP203602,Nano Loan,MicroBiz,616
APP203603,Nano Loan,Salaried,595
APP203604,Personal Loan,SelfEmployed,737
APP203605,Personal Loan,Salaried,659
APP203606,Nano Loan,Existing,563
APP203607,Personal Loan,Informal,559
APP203608,Personal Loan,MicroBiz,662
APP203609,Personal Loan,Informal,463
APP203610,Personal Loan,Salaried,679
APP203611,Personal Loan,MicroBiz,466
APP203612,Nano Loan,Existing,583
APP203613,Nano Loan,SelfEmployed,495
APP203614,Personal Loan,NewToCredit,642
APP203615,Nano Loan,MicroBiz,517
APP203616,Personal Loan,SelfEmployed,539
APP203617,Nano Loan,MicroBiz,530
APP203618,Personal Loan,Existing,645
APP203619,Personal Loan,Salaried,659
APP203620,Nano Loan,SelfEmployed,523
APP203621,Personal Loan,Salaried,810
APP203622,Nano Loan,MicroBiz,516
APP203623,Nano Loan,Existing,750
APP203624,Nano Loan,MicroBiz,553
APP203625,Personal Loan,Salaried,644
APP203626,Nano Loan,MicroBiz,603
APP203627,Personal Loan,Salaried,747
APP203628,Nano Loan,MicroBiz,632
APP203629,Personal Loan,NewToCredit,683
APP203630,Nano Loan,Salaried,756
APP203631,Nano Loan,Informal,354
APP203632,Personal Loan,SelfEmployed,743
APP203633,Personal Loan,Existing,613
APP203634,Personal Loan,Existing,578
APP203635,Nano Loan,MicroBiz,421
APP203636,Nano Loan,MicroBiz,635
APP203637,Nano Loan,MicroBiz,603
APP203638,Personal Loan,MicroBiz,582
APP203639,Personal Loan,Salaried,756
APP203640,Nano Loan,Salaried,784
APP203641,Personal Loan,Informal,535
APP203642,Personal Loan,SelfEmployed,713
APP203643,Nano Loan,MicroBiz,693
APP203644,Nano Loan,Existing,542
APP203645,Personal Loan,Existing,691
APP203646,Nano Loan,NewToCredit,487
APP203647,Personal Loan,Salaried,761
APP203648,Nano Loan,Informal,459
APP203649,Nano Loan,NewToCredit,586
APP203650,Nano Loan,Informal,417
APP203651,Nano Loan,Salaried,835
APP203652,Nano Loan,SelfEmployed,696
APP203653,Personal Loan,MicroBiz,602
APP203654,Nano Loan,Informal,702
APP203655,Nano Loan,NewToCredit,537
APP203656,Nano Loan,MicroBiz,547
APP203657,Personal Loan,SelfEmployed,700
APP203658,Nano Loan,Salaried,696
APP203659,Personal Loan,Salaried,653
APP203660,Personal Loan,SelfEmployed,625
APP203661,Personal Loan,Salaried,705
APP203662,Nano Loan,Salaried,702
APP203663,Nano Loan,MicroBiz,451
APP203664,Personal Loan,Salaried,779
APP203665,Personal Loan,Existing,780
APP203666,Personal Loan,SelfEmployed,636
APP203667,Nano Loan,Informal,626
APP203668,Nano Loan,Informal,438
APP203669,Personal Loan,Existing,670
APP203670,Personal Loan,Salaried,784
APP203671,Nano Loan,SelfEmployed,661
APP203672,Personal Loan,NewToCredit,638
APP203673,Personal Loan,Salaried,661
APP203674,Personal Loan,Existing,760
APP203675,Personal Loan,Existing,599
APP203676,Personal Loan,Existing,665
APP203677,Nano Loan,Existing,643
APP203678,Personal Loan,Salaried,497
APP203679,Personal Loan,NewToCredit,631
APP203680,Nano Loan,Salaried,786
APP203681,Nano Loan,Informal,479
APP203682,Personal Loan,Salaried,888
APP203683,Personal Loan,Salaried,782
APP203684,Nano Loan,SelfEmployed,609
APP203685,Nano Loan,Existing,788
APP203686,Personal Loan,NewToCredit,680
APP203687,Nano Loan,Existing,724
APP203688,Nano Loan,MicroBiz,642
APP203689,Nano Loan,SelfEmployed,653
APP203690,Personal Loan,SelfEmployed,599
APP203691,Personal Loan,Salaried,861
APP203692,Personal Loan,Salaried,707
APP203693,Personal Loan,NewToCredit,644
APP203694,Nano Loan,Informal,549
APP203695,Nano Loan,Informal,514
APP203696,Personal Loan,MicroBiz,708
APP203697,Personal Loan,SelfEmployed,589
APP203698,Nano Loan,MicroBiz,690
APP203699,Nano Loan,MicroBiz,572
APP203700,Personal Loan,Informal,653
APP203701,Nano Loan,MicroBiz,540
APP203702,Personal Loan,Salaried,590
APP203703,Personal Loan,Existing,762
APP203704,Personal Loan,NewToCredit,663
APP203705,Personal Loan,NewToCredit,452
APP203706,Nano Loan,Existing,700
APP203707,Personal Loan,SelfEmployed,725
APP203708,Personal Loan,Informal,612
APP203709,Nano Loan,Salaried,704
APP203710,Nano Loan,Informal,522
APP203711,Personal Loan,Salaried,742
APP203712,Nano Loan,SelfEmployed,618
APP203713,Personal Loan,Salaried,727
APP203714,Personal Loan,Salaried,644
APP203715,Personal Loan,Salaried,767
APP203716,Personal Loan,Salaried,840
APP203717,Nano Loan,Salaried,761
APP203718,Nano Loan,SelfEmployed,571
APP203719,Nano Loan,Informal,636
APP203720,Personal Loan,MicroBiz,507
APP203721,Personal Loan,Existing,666
APP203722,Personal Loan,MicroBiz,589
APP203723,Personal Loan,SelfEmployed,631
APP203724,Personal Loan,Salaried,700
APP203725,Nano Loan,Informal,579
APP203726,Personal Loan,SelfEmployed,632
APP203727,Personal Loan,SelfEmployed,707
APP203728,Nano Loan,Informal,471
APP203729,Personal Loan,SelfEmployed,715
APP203730,Nano Loan,NewToCredit,612
APP203731,Personal Loan,SelfEmployed,646
APP203732,Personal Loan,Salaried,766
APP203733,Personal Loan,NewToCredit,591
APP203734,Nano Loan,NewToCredit,404
